"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES"
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-07-27","2.01",",,W"," 1826",",,W","0.00",",,W",,,"94",",,W","73",",,W","  330",",,W","  360",",,W","15.0",",,W","19.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-07-28","2.24",",,W"," 1524",",,W","0.00",",,W",,,"95",",,W","71",",,W","  230",",,W","  240",",,W","8.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-07-29","2.91",",,W"," 0723",",,W","0.00","T,,W",,,"91",",,W","73",",,W","  290",",,W","  210",",,W","14.1",",,W","23.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-07-30","2.01",",,W"," 1839",",,W","0.22",",,W",,,"93",",,W","74",",,W","  280",",,W","  150",",,W","10.1",",,W","19.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-07-31","3.13",",,W"," 1913",",,W","0.92",",,W",,,"93",",,W","71",",,W","   90",",,W","  100",",,W","15.0",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-01","1.34",",,W"," 0830",",,W","0.11",",,W",,,"90",",,W","72",",,W","  270",",,W","  280",",,W","8.1",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-02","2.46",",,W"," 1740",",,W","0.61",",,W",,,"90",",,W","73",",,W","  210",",,W","  250",",,W","8.1",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-03","6.49",",,W"," 1633",",,W","0.00","T,,W",,,"86",",,W","73",",,W","   60",",,W","   60",",,W","13.0",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-04","4.70",",,W"," 0807",",,W","0.74",",,W",,,"87",",,W","69",",,W","   60",",,W","   60",",,W","8.9",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-05","2.46",",,W"," 1656",",,W","0.60",",,W",,,"87",",,W","73",",,W","  110",",,W","  110",",,W","12.1",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-06","2.46",",,W"," 1644",",,W","0.00",",,W",,,"91",",,W","73",",,W","  290",",,W","  270",",,W","8.9",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-07","3.36",",,W"," 1509",",,W","0.23",",,W",,,"85",",,W","72",",,W","   40",",,W","   50",",,W","10.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-08","4.92",",,W"," 1443",",,W","0.81",",,W",,,"87",",,W","71",",,W","  120",",,W","  170",",,W","16.1",",,W","25.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-09","2.46",",,W"," 1723",",,W","0.00",",,W",,,"90",",,W","74",",,W","  100",",,W","  130",",,W","8.9",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-10","1.12",",,W"," 1535",",,W","0.00",",,W",,,"90",",,W","71",",,W","  140",",,W","  140",",,W","8.9",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-11","1.57",",,W"," 1551",",,W","0.00",",,W",,,"90",",,W","72",",,W","  130",",,W","  210",",,W","6.9",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-12","1.12",",,W"," 1725",",,W","0.00",",,W",,,"91",",,W","74",",,W","  190",",,W","  200",",,W","12.1",",,W","30.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-13","2.46",",,W"," 1319",",,W","0.00",",,W",,,"92",",,W","76",",,W","  240",",,W","  210",",,W","8.1",",,W","15.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-14","2.01",",,W"," 0744",",,W","0.00",",,W",,,"94",",,W","75",",,W","  280",",,W","  240",",,W","8.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-15","1.12",",,W"," 1749",",,W","0.00",",,W",,,"94",",,W","73",",,W","  110",",,W","  210",",,W","8.9",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-16","2.01",",,W"," 0907",",,W","0.00",",,W",,,"93",",,W","74",",,W","  280",",,W","  290",",,W","8.9",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-17","2.91",",,W"," 1812",",,W","0.00",",,W",,,"94",",,W","74",",,W","  300",",,W","  320",",,W","12.1",",,W","16.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-18","3.58",",,W"," 1356",",,W","0.00","T,,W",,,"92",",,W","73",",,W","  330",",,W","  280",",,W","12.1",",,W","15.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-19","2.46",",,W"," 1708",",,W","0.02",",,W",,,"89",",,W","75",",,W","  330",",,W","  330",",,W","8.9",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-20","1.12",",,W"," 1613",",,W","0.00",",,W",,,"89",",,W","73",",,W","  120",",,W","  110",",,W","6.9",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-21","3.80",",,W"," 1716",",,W","0.03",",,W",,,"92",",,W","73",",,W","  310",",,W","  330",",,W","18.1",",,W","28.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-22","4.70",",,W"," 1015",",,W","0.00",",,W",,,"86",",,W","64",",,W","  290",",,W","   30",",,W","10.1",",,W","16.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-23","1.57",",,W"," 1149",",,W","0.00",",,W",,,"88",",,W","63",",,W","   80",",,W","   80",",,W","8.9",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-24","1.12",",,W"," 1634",",,W","0.00",",,W",,,"85",",,W","63",",,W","  130",",,W","  140",",,W","6.9",",,W","12.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-25","1.57",",,W"," 1553",",,W",,,,,"91",",,W","65",",,W","  120",",,W","  120",",,W","8.9",",,W","12.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-26","2.01",",,W"," 0745",",,W","0.00",",,W",,,"98",",,W","71",",,W","   50",",,W","   90",",,W","10.1",",,W","45.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-27","2.01",",,W"," 1446",",,W","0.07",",,W",,,"97",",,W","73",",,W","  130",",,W","  130",",,W","13.0",",,W","23.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-28","5.14",",,W"," 1432",",,W","0.00",",,W",,,"90",",,W","70",",,W","   50",",,W","  360",",,W","13.0",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-29","3.58",",,W"," 1157",",,W","0.00",",,W",,,"90",",,W","67",",,W","   40",",,W","   40",",,W","14.1",",,W","19.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-30","2.01",",,W"," 1157",",,W","0.00",",,W",,,"93",",,W","66",",,W","   40",",,W","   40",",,W","10.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-08-31","2.01",",,W"," 1755",",,W","0.00",",,W",,,"92",",,W","69",",,W","  160",",,W","  130",",,W","8.9",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-01","2.46",",,W"," 1232",",,W","0.18",",,W",,,"92",",,W","70",",,W","  310",",,W","  310",",,W","16.1",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-02","9.84",",,W"," 2120",",,W","0.68",",,W",,,"73",",,W","63",",,W","   30",",,W","   30",",,W","19.9",",,W","31.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-03","7.16",",,W"," 0017",",,W","0.00","T,,W",,,"80",",,W","63",",,W","   10",",,W","   10",",,W","17.0",",,W","27.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-04","3.36",",,W"," 1250",",,W","0.00",",,W",,,"83",",,W","61",",,W","   40",",,W","   20",",,W","13.0",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-05","1.79",",,W"," 1122",",,W","0.00",",,W",,,"85",",,W","58",",,W","  330",",,W","  320",",,W","8.9",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-06","4.25",",,W"," 1414",",,W","0.00",",,W",,,"89",",,W","63",",,W","  280",",,W","  280",",,W","10.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-07","3.80",",,W"," 0737",",,W","0.00",",,W",,,"94",",,W","68",",,W","  290",",,W","  240",",,W","12.1",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-08","3.58",",,W"," 1239",",,W","0.00",",,W",,,"94",",,W","69",",,W","  290",",,W","  270",",,W","12.1",",,W","16.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-09","1.34",",,W"," 1517",",,W","0.00",",,W",,,"94",",,W","69",",,W","  160",",,W","  170",",,W","8.9",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-10","2.24",",,W"," 1538",",,W","0.00",",,W",,,"90",",,W","71",",,W","  170",",,W","  160",",,W","10.1",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-11","4.25",",,W"," 1114",",,W","0.00",",,W",,,"90",",,W","72",",,W","  320",",,W","  300",",,W","12.1",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-12","4.70",",,W"," 0957",",,W","0.00",",,W",,,"89",",,W","68",",,W","   50",",,W","   60",",,W","13.0",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-13","1.57",",,W"," 1100",",,W","0.00",",,W",,,"90",",,W","65",",,W","  120",",,W","  170",",,W","8.9",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-14","2.68",",,W"," 1553",",,W","0.00",",,W",,,"91",",,W","65",",,W","  140",",,W","  130",",,W","8.1",",,W","15.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-15","6.49",",,W"," 1936",",,W","0.00",",,W",,,"91",",,W","66",",,W","   40",",,W","   40",",,W","14.1",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-16","6.71",",,W"," 0000",",,W","0.00",",,W",,,"86",",,W","69",",,W","   50",",,W","   30",",,W","13.0",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-17","2.68",",,W"," 1445",",,W","0.00",",,W",,,"88",",,W","67",",,W","  160",",,W","   40",",,W","8.1",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-18","2.01",",,W"," 1918",",,W","1.39",",,W",,,"90",",,W","67",",,W","   70",",,W","   80",",,W","8.9",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-19","4.25",",,W"," 0913",",,W","1.50",",,W",,,"78",",,W","70",",,W","  280",",,W","  290",",,W","15.0",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-20","6.71",",,W"," 1636",",,W","0.06",",,W",,,"77",",,W","70",",,W","   20",",,W","  360",",,W","12.1",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-21","8.05",",,W"," 1522",",,W","0.67",",,W",,,"76",",,W","70",",,W","   30",",,W","   30",",,W","15.0",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-22","6.26",",,W"," 1241",",,W","0.17",",,W",,,"82",",,W","70",",,W","   50",",,W","   60",",,W","13.0",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-23","2.46",",,W"," 1237",",,W","0.00","T,,W",,,"86",",,W","67",",,W","   30",",,W","  330",",,W","10.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-24","1.57",",,W"," 1513",",,W","0.00",",,W",,,"91",",,W","65",",,W","   50",",,W","  310",",,W","8.9",",,W","12.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-25","4.47",",,W"," 1104",",,W","0.00",",,W",,,"73",",,W","68",",,W","   60",",,W","  130",",,W","10.1",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-26","2.46",",,W"," 1541",",,W","0.16",",,W",,,"77",",,W","64",",,W","  200",",,W","  150",",,W","8.9",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-27","1.12",",,W"," 0755",",,W","0.12",",,W",,,"80",",,W","66",",,W","  130",",,W","  120",",,W","6.9",",,W","16.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-28","2.24",",,W"," 1603",",,W","1.29",",,W",,,"85",",,W","65",",,W","  280",",,W","  120",",,W","15.0",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-29","3.80",",,W"," 1226",",,W","0.26",",,W",,,"79",",,W","63",",,W","  100",",,W","   90",",,W","14.1",",,W","19.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-09-30","2.46",",,W"," 1337",",,W","0.37",",,W",,,"81",",,W","67",",,W","  270",",,W","  280",",,W","19.9",",,W","32.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-01","2.01",",,W"," 1320",",,W","0.00",",,W",,,"81",",,W","61",",,W","  230",",,W","  210",",,W","8.9",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-02","2.01",",,W"," 1607",",,W","0.00",",,W",,,"79",",,W","57",",,W","  350",",,W","  280",",,W","8.1",",,W","12.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-03","2.24",",,W"," 0922",",,W","0.00",",,W",,,"79",",,W","60",",,W","  320",",,W","   20",",,W","8.1",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-04","5.14",",,W"," 1147",",,W","0.00",",,W",,,"77",",,W","61",",,W","   20",",,W","   20",",,W","16.1",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-05","6.93",",,W"," 1544",",,W","0.00",",,W",,,"71",",,W","59",",,W","   30",",,W","   30",",,W","13.0",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-06","7.61",",,W"," 1536",",,W","0.02",",,W",,,"73",",,W","59",",,W","   40",",,W","   40",",,W","13.0",",,W","19.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-07","7.83",",,W"," 1521",",,W","0.33",",,W",,,"73",",,W","64",",,W","   60",",,W","   40",",,W","14.1",",,W","25.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-08","12.30",",,W"," 1246",",,W","4.46",",,W",,,"71",",,W","63",",,W","   20",",,W","   40",",,W","25.1",",,W","42.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-09","8.28",",,W"," 0124",",,W","0.03",",,W",,,"71",",,W","51",",,W","  300",",,W","  310",",,W","18.1",",,W","31.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-10","4.92",",,W"," 1255",",,W","0.00",",,W",,,"68",",,W","46",",,W","  330",",,W","  310",",,W","14.1",",,W","19.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-11","2.24",",,W"," 1030",",,W","0.00",",,W",,,"68",",,W","42",",,W","   60",",,W","   20",",,W","10.1",",,W","15.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-12","2.24",",,W"," 0943",",,W","0.00",",,W",,,"72",",,W","48",",,W","   50",",,W","   90",",,W","8.9",",,W","12.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-13","3.80",",,W"," 2316",",,W","0.00",",,W",,,"79",",,W","47",",,W","  320",",,W","  320",",,W","12.1",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-14","4.25",",,W"," 0916",",,W","0.00",",,W",,,"70",",,W","53",",,W","   30",",,W","   30",",,W","14.1",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-15","1.79",",,W"," 1112",",,W","0.00",",,W",,,"72",",,W","51",",,W","   50",",,W","   30",",,W","8.9",",,W","12.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-16","0.89",",,W"," 1322",",,W","0.00",",,W",,,"76",",,W","50",",,W","  120",",,W","  270",",,W","6.0",",,W","8.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-17","1.57",",,W"," 1548",",,W","0.00",",,W",,,"81",",,W","56",",,W","  270",",,W","  220",",,W","6.9",",,W","16.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-18","1.34",",,W"," 1032",",,W","0.00",",,W",,,"83",",,W","57",",,W","  250",",,W","  270",",,W","10.1",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-19","1.57",",,W"," 1048",",,W","0.00",",,W",,,"88",",,W","60",",,W","  280",",,W","  270",",,W","8.1",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-20","1.57",",,W"," 1522",",,W","0.00",",,W",,,"84",",,W","60",",,W","  150",",,W","  190",",,W","8.1",",,W","12.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-21","6.04",",,W"," 1824",",,W","0.00","T,,W",,,"74",",,W","54",",,W","  300",",,W","  310",",,W","21.0",",,W","30.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-22","8.05",",,W"," 0850",",,W","0.00",",,W",,,"63",",,W","39",",,W","  290",",,W","  300",",,W","21.0",",,W","31.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-23","4.25",",,W"," 0906",",,W","0.00",",,W",,,"69",",,W","37",",,W","  290",",,W","  250",",,W","13.0",",,W","19.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-24","4.25",",,W"," 1338",",,W","0.00",",,W",,,"77",",,W","50",",,W","  280",",,W","  280",",,W","15.0",",,W","19.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-25","1.79",",,W"," 1001",",,W","0.00",",,W",,,"65",",,W","43",",,W","   30",",,W","   40",",,W","10.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-26","1.12",",,W"," 1341",",,W","0.00",",,W",,,"66",",,W","39",",,W","  120",",,W","  110",",,W","6.9",",,W","11.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-27","2.01",",,W"," 1134",",,W","0.07",",,W",,,"74",",,W","45",",,W","  220",",,W","  200",",,W","8.9",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-28","2.46",",,W"," 1235",",,W","0.00",",,W",,,"75",",,W","51",",,W","  360",",,W","  360",",,W","10.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-29","1.34",",,W"," 1416",",,W","0.00",",,W",,,"77",",,W","47",",,W","  240",",,W","  220",",,W","8.1",",,W","12.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-30","2.91",",,W"," 1402",",,W","0.00",",,W",,,"82",",,W","56",",,W","  280",",,W","  270",",,W","12.1",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-10-31","4.92",",,W"," 0923",",,W","0.00",",,W",,,"71",",,W","54",",,W","   60",",,W","   60",",,W","14.1",",,W","19.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-01","1.79",",,W"," 0812",",,W","0.00","T,,W",,,"62",",,W","53",",,W","  140",",,W","  120",",,W","6.9",",,W","10.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-02","1.12",",,W"," 1342",",,W","0.00",",,W",,,"80",",,W","50",",,W","  270",",,W","  230",",,W","8.1",",,W","11.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-03","2.24",",,W"," 1152",",,W","0.01",",,W",,,"81",",,W","57",",,W","  270",",,W","  290",",,W","10.1",",,W","15.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-04","4.92",",,W"," 0830",",,W","0.04",",,W",,,"69",",,W","47",",,W","   10",",,W","   10",",,W","15.0",",,W","23.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-05","2.24",",,W"," 1541",",,W","0.00",",,W",,,"66",",,W","43",",,W","   60",",,W","  320",",,W","13.0",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-06","3.13",",,W"," 1523",",,W","0.00",",,W",,,"71",",,W","41",",,W","   50",",,W","   50",",,W","8.9",",,W","12.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-07","2.46",",,W"," 1152",",,W","0.00",",,W",,,"65",",,W","40",",,W","   50",",,W","   50",",,W","13.0",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-08","1.79",",,W"," 1002",",,W","0.00",",,W",,,"66",",,W","34",",,W","  280",",,W","   30",",,W","8.1",",,W","16.1",",,W",,,,
